rtcode,yr,cmdcode,export
231,2020,64,7996286
231,2020,65,115879
231,2020,66,3389
231,2020,67,1399
231,2020,68,609176
231,2020,69,265635
231,2020,70,2256574
231,2020,71,3117958
231,2020,72,578073
231,2020,73,2889355
231,2020,74,455988
231,2020,75,18344
231,2020,76,971606
231,2020,78,16692
231,2020,79,226394
231,2020,81,285293
231,2020,82,923668
231,2020,83,122061
231,2020,84,28813280
231,2020,85,35172907
231,2020,86,2401798
231,2020,87,10946492
231,2020,88,12189
231,2020,89,1437
231,2020,90,17983693
231,2020,91,2391
231,2020,92,71265
231,2020,94,4669452
231,2020,95,187408
231,2020,96,706813
231,2020,97,184343
246,2020,1,7221127
242,2020,2,1308063
246,2020,2,186865406
242,2020,3,82327300
246,2020,3,192101219
242,2020,4,5299589
246,2020,4,504457903
242,2020,5,160522
246,2020,5,5365585
242,2020,6,7317
246,2020,6,11280104
242,2020,7,16805966
246,2020,7,11333629
242,2020,8,1080559
246,2020,8,32567170
242,2020,9,10855799
246,2020,9,48866327
242,2020,10,526158
246,2020,10,160311634
242,2020,11,13747812
246,2020,11,69673994
242,2020,12,17694869
246,2020,12,2050068
242,2020,13,1273
246,2020,13,2856913
242,2020,14,70
246,2020,14,23875
242,2020,15,3332437
246,2020,15,26550425
242,2020,16,18328691
246,2020,16,15466517
242,2020,17,56158389
246,2020,17,67810061
242,2020,18,158519
246,2020,18,74288819
242,2020,19,35288462
246,2020,19,121180875
242,2020,20,5210613
246,2020,20,15234726
242,2020,21,5252314
246,2020,21,158542647
242,2020,22,72872755
246,2020,22,170131093
242,2020,23,2866351
246,2020,23,100314101
242,2020,24,5279659
246,2020,24,2379654
242,2020,25,4189189
246,2020,25,165251066
242,2020,26,1987870
246,2020,26,578302853
242,2020,27,107713197
246,2020,27,4599456180
242,2020,28,516751
246,2020,28,803149626
242,2020,29,331173
246,2020,29,820925190
242,2020,30,11275840
246,2020,30,950548900
242,2020,31,6970
246,2020,31,473350696
242,2020,32,4556896
246,2020,32,336120980
242,2020,33,5850728
246,2020,33,115354724
242,2020,34,3784846
246,2020,34,124614662
242,2020,35,115096
246,2020,35,318216375
242,2020,36,40361
246,2020,36,27831987
242,2020,37,16888
246,2020,37,854139
242,2020,38,1251756
246,2020,38,1111309285
242,2020,39,6036561
246,2020,39,2290685293
242,2020,40,627470
246,2020,40,450633205
242,2020,41,4729
246,2020,41,17263241
242,2020,42,424765
246,2020,42,37775551
242,2020,43,35070
246,2020,43,193778530
242,2020,44,35957398
246,2020,44,2805294834
246,2020,45,58045
242,2020,46,6017
246,2020,46,578196
242,2020,47,2717
246,2020,47,2155051509
242,2020,48,10698952
246,2020,48,6822014818
242,2020,49,1394683
246,2020,49,34125437
242,2020,50,641
246,2020,50,112417
246,2020,51,1552114
242,2020,52,894259
246,2020,52,7469943
242,2020,53,213
246,2020,53,2506007
242,2020,54,486549
246,2020,54,4030516
242,2020,55,114267
246,2020,55,3078046
242,2020,56,141582
246,2020,56,126801187
242,2020,57,15651
246,2020,57,11861649
242,2020,58,50994
246,2020,58,9059810
242,2020,59,51917
246,2020,59,98437377
242,2020,60,3969
246,2020,60,12976003
233,2020,61,57638089
242,2020,61,6021153
246,2020,61,84366337
233,2020,62,154580770
242,2020,62,28098707
246,2020,62,187406769
233,2020,63,73701173
242,2020,63,7143030
246,2020,63,61042653
233,2020,64,49404746
242,2020,64,333648
246,2020,64,110693377
233,2020,65,6354331
242,2020,65,52020
246,2020,65,8488871
233,2020,66,155778
242,2020,66,10783
246,2020,66,1092813
233,2020,67,786863
242,2020,67,2138
246,2020,67,1655898
233,2020,68,110497667
242,2020,68,450229
246,2020,68,266850695
233,2020,69,17665965
242,2020,69,439271
246,2020,69,62417970
233,2020,70,129962736
242,2020,70,200136
246,2020,70,229768967
233,2020,71,159636017
242,2020,71,58840178
246,2020,71,962681738
233,2020,72,319928119
242,2020,72,6488847
246,2020,72,4021823563
233,2020,73,626979560
242,2020,73,18869406
246,2020,73,996475340
233,2020,74,41316942
242,2020,74,449063
246,2020,74,1667821234
233,2020,75,3270631
233,2020,76,103355592
242,2020,76,748282
233,2020,78,22349576
242,2020,78,586
233,2020,79,465939
242,2020,79,19674
233,2020,80,225855
242,2020,80,256
233,2020,81,58344796
242,2020,81,94
233,2020,82,41227187
242,2020,82,2036666
233,2020,83,82071396
242,2020,83,375058
233,2020,84,1482490857
242,2020,84,9959915
233,2020,85,2792355854
242,2020,85,28615642
233,2020,86,41949881
242,2020,86,259087
233,2020,87,1025189661
242,2020,87,6503368
233,2020,88,6163118
242,2020,88,28271784
233,2020,89,56380531
242,2020,89,2248636
233,2020,90,664792377
242,2020,90,2887295
233,2020,91,19867592
242,2020,91,430652
233,2020,92,3313773
242,2020,92,152477
233,2020,93,5929449
242,2020,93,534
233,2020,94,1189517022
242,2020,94,1701824
233,2020,95,119583277
242,2020,95,1750890
233,2020,96,26707850
242,2020,96,3250500
233,2020,97,2449258
242,2020,97,15141
233,2020,99,6869460
242,2020,99,56458337
246,2020,75,1022475542
246,2020,76,460959257
246,2020,78,7553392
246,2020,79,619326872
246,2020,80,801117
246,2020,81,224167603
246,2020,82,145577257
246,2020,83,182303528
246,2020,84,9419082126
246,2020,85,5298099718
246,2020,86,26873090
246,2020,87,4811433352
246,2020,88,358300347
246,2020,89,1424338126
246,2020,90,3230447211
246,2020,91,9259081
246,2020,92,3365654
246,2020,93,106104403
246,2020,94,480342499
246,2020,95,135398777
246,2020,96,21559890
246,2020,97,3465763
246,2020,99,1455850699
251,2020,1,2451940922
251,2020,2,3535610497
251,2020,3,1266838907
251,2020,4,7269085247
251,2020,5,249177328
251,2020,6,193899268
251,2020,7,2551964943
251,2020,8,1719538373
251,2020,9,1665022666
251,2020,10,7820273952
251,2020,11,1007620232
251,2020,12,2226802509
251,2020,13,696158100
251,2020,14,14401085
251,2020,15,1592414937
251,2020,16,1158474023
251,2020,17,1914724740
251,2020,18,2116063261
251,2020,19,4869750966
251,2020,20,2058421390
251,2020,21,3446680648
251,2020,22,17707067413
251,2020,23,3459220755
251,2020,24,524265585
251,2020,25,1003183160
251,2020,26,315211064
251,2020,27,10018834947
251,2020,28,3132380057
251,2020,29,10425185658
251,2020,30,37972332206
251,2020,31,385365817
251,2020,32,2999527053
251,2020,33,17963870029
251,2020,34,3539388556
251,2020,35,1969620328
251,2020,36,307261775
251,2020,37,214940669
251,2020,38,12854512721
251,2020,39,19615511650
251,2020,40,5543918718
251,2020,41,403963440
251,2020,42,9153096762
251,2020,43,96072953
251,2020,44,2722838319
251,2020,45,102664497
251,2020,46,27777898
251,2020,47,642038341
251,2020,48,5792006612
251,2020,49,1325363651
251,2020,50,48290843
251,2020,51,52383201
251,2020,52,244177862
251,2020,53,483191591
251,2020,54,410340046
251,2020,55,483144725
251,2020,56,796634315
251,2020,57,203925967
251,2020,58,290637521
251,2020,59,385247809
251,2020,60,325185294
251,2020,61,4729824258
251,2020,62,5934064205
251,2020,63,1141435836
251,2020,64,4033915486
251,2020,65,391383416
251,2020,66,25831748
251,2020,67,19642330
251,2020,68,1048748423
251,2020,69,721317951
251,2020,70,3043125723
251,2020,71,7520242352
258,2020,1,4512
268,2020,1,50662510
258,2020,2,5
268,2020,2,25037351
258,2020,3,8156998
268,2020,3,6887220
258,2020,4,5292
268,2020,4,10871283
258,2020,5,1815276
268,2020,5,602189
258,2020,6,39881
268,2020,6,1157248
258,2020,7,414
268,2020,7,10315612
258,2020,8,739
268,2020,8,171802841
258,2020,9,3646344
268,2020,9,16409671
268,2020,10,1265771
258,2020,11,326
268,2020,11,3551278
258,2020,12,71155
268,2020,12,3922745
258,2020,13,218416
268,2020,13,770974
258,2020,14,9449
268,2020,14,8021
258,2020,15,4461202
268,2020,15,21859585
258,2020,16,499
268,2020,16,101267
258,2020,17,1685
268,2020,17,3095653
258,2020,18,12792
268,2020,18,1902064
258,2020,19,13748
268,2020,19,2152195
258,2020,20,5159922
268,2020,20,24925269
258,2020,21,9586
268,2020,21,10203198
258,2020,22,296421
268,2020,22,498212627
268,2020,23,32394228
258,2020,24,1367
268,2020,24,44064232
258,2020,25,21864
268,2020,25,5686258
268,2020,26,823977851
258,2020,27,175310
268,2020,27,16324377
258,2020,28,32018
268,2020,28,32787708
258,2020,29,1320
268,2020,29,2004506
258,2020,30,188090
268,2020,30,110155056
268,2020,31,72467394
258,2020,32,4507
268,2020,32,6260311
258,2020,33,2878143
268,2020,33,27327544
258,2020,34,74465
268,2020,34,3544904
258,2020,35,390
268,2020,35,528974
258,2020,36,49
268,2020,36,560163
258,2020,38,27529
258,2020,39,476135
258,2020,40,7817
258,2020,42,24744
258,2020,44,270925
258,2020,45,1629
258,2020,46,6693
258,2020,47,170947
258,2020,48,43662
258,2020,49,925200
258,2020,52,1036
258,2020,54,66
258,2020,55,1566
258,2020,56,17747
258,2020,57,30
258,2020,58,48
258,2020,59,348
258,2020,60,3972
258,2020,61,273599
258,2020,62,302671
258,2020,63,215128
258,2020,64,10776
258,2020,65,78292
258,2020,66,212
258,2020,67,2747
258,2020,68,80909
258,2020,69,10084
258,2020,70,16174
258,2020,71,24739694
251,2020,72,10829279182
258,2020,72,141294
251,2020,73,7094591115
258,2020,73,612198
251,2020,74,2689523593
258,2020,74,152053
251,2020,75,692441920
251,2020,76,4553604175
258,2020,76,316379
251,2020,78,150554144
258,2020,78,219
251,2020,79,598849415
251,2020,80,54565878
258,2020,80,697
251,2020,81,769135777
251,2020,82,1240095072
258,2020,82,51537
251,2020,83,1538233094
258,2020,83,4886
251,2020,84,54816331780
258,2020,84,3287205
251,2020,85,39047624830
258,2020,85,1803582
251,2020,86,913043161
258,2020,86,176711
251,2020,87,44442448501
258,2020,87,305950
251,2020,88,29155227386
258,2020,88,7946516
251,2020,89,2352850569
258,2020,89,2245281
251,2020,90,16212380785
258,2020,90,2328248
251,2020,91,2105929191
258,2020,91,6231
251,2020,92,243246849
258,2020,92,9613
251,2020,93,129856264
258,2020,93,195411
251,2020,94,3787184474
258,2020,94,456664
251,2020,95,1998189584
258,2020,95,34618
251,2020,96,1487921184
258,2020,96,40045
251,2020,97,1093559300
258,2020,97,160587
251,2020,99,8190802987
258,2020,99,5332831
276,2020,1,1376552933
276,2020,2,8367726381
276,2020,3,1533877981
276,2020,4,10681912988
276,2020,5,988973229
276,2020,6,1082594055
276,2020,7,1296652720
276,2020,8,2298353330
276,2020,9,3297126150
276,2020,10,3018131759
276,2020,11,1857694623
276,2020,12,1614656530
276,2020,13,782174853
276,2020,14,10037727
276,2020,15,3176815424
276,2020,16,3489573609
276,2020,17,2637327357
276,2020,18,6146344398
276,2020,19,7574422954
276,2020,20,3318703164
276,2020,21,7035281632
276,2020,22,6136054147
276,2020,23,5706186030
276,2020,24,2858765871
276,2020,25,2100498337
276,2020,26,495751497
276,2020,27,26189714338
276,2020,28,10733299121
276,2020,29,24868821374
276,2020,30,99257538612
276,2020,31,1926315888
276,2020,32,12332176946
276,2020,33,10336686774
276,2020,34,8600071028
276,2020,35,4150244998
276,2020,36,229404288
268,2020,37,173932
276,2020,37,1230008891
268,2020,38,8246784
276,2020,38,27174213225
268,2020,39,17090732
276,2020,39,58376266545
268,2020,40,21716726
276,2020,40,15136159438
268,2020,41,637713
276,2020,41,627231417
268,2020,42,487290
276,2020,42,2477453725
268,2020,43,258
276,2020,43,61219090
268,2020,44,32978631
276,2020,44,9903248469
268,2020,45,112688
276,2020,45,32411810
268,2020,46,284
276,2020,46,61732549
268,2020,47,802028
276,2020,47,1048805160
268,2020,48,13543027
276,2020,48,19204556813
268,2020,49,652375
276,2020,49,4196646163
276,2020,50,25159537
268,2020,51,437629
276,2020,51,404396241
268,2020,52,3367842
276,2020,52,694731689
268,2020,53,434
276,2020,53,39270721
268,2020,54,2248016
276,2020,54,1261392360
268,2020,55,366624
276,2020,55,932792096
268,2020,56,9232276
276,2020,56,2720976428
268,2020,57,656075
276,2020,57,574930199
268,2020,58,153592
276,2020,58,502875161
268,2020,59,119704
276,2020,59,2461432813
268,2020,60,1234415
276,2020,60,702736467
268,2020,61,66589278
276,2020,61,11313891668
268,2020,62,22197505
268,2020,63,4706565
268,2020,64,7056823
268,2020,65,53636
268,2020,66,7606
268,2020,67,214
268,2020,68,5599160
268,2020,69,913625
268,2020,70,4793169
268,2020,71,119333102
268,2020,72,273846808
268,2020,73,14473155
268,2020,74,20329052
268,2020,75,2712
268,2020,76,16986426
268,2020,78,6757471
268,2020,79,634875
268,2020,80,917
268,2020,81,595
268,2020,82,2354020
268,2020,83,1720256
268,2020,84,48557722
268,2020,85,35247728
268,2020,86,7745134
268,2020,87,434833873
268,2020,88,22494954
268,2020,89,695942
268,2020,90,42813362
268,2020,91,2641155
268,2020,92,86255
268,2020,94,5862195
268,2020,95,2272327
268,2020,96,4471210
268,2020,97,208968
268,2020,99,10127040
296,2020,3,4570901
296,2020,12,244978
296,2020,15,2961777
296,2020,22,21220
296,2020,25,926
296,2020,27,314885
296,2020,28,20
296,2020,30,1049
296,2020,38,3284
296,2020,39,13568
296,2020,40,2458
296,2020,42,101
296,2020,47,2
296,2020,48,828
296,2020,49,208060
296,2020,56,1090
296,2020,58,24
296,2020,61,297
276,2020,62,11806328041
296,2020,62,1813
276,2020,63,4218739987
296,2020,63,7014
276,2020,64,8416669599
276,2020,65,568396943
296,2020,65,271
276,2020,66,95800384
296,2020,66,63
276,2020,67,170060721
276,2020,68,5277674541
296,2020,68,27
276,2020,69,3691636439
276,2020,70,6677477271
296,2020,70,10
276,2020,71,22227861226
296,2020,71,34
276,2020,72,22121073379
276,2020,73,28197569441
296,2020,73,11416
276,2020,74,11556451314
276,2020,75,1469390023
276,2020,76,14791603617
296,2020,76,41301
276,2020,78,349316547
276,2020,79,587374623
276,2020,80,94268149
276,2020,81,1261611397
296,2020,81,262
276,2020,82,8772589505
296,2020,82,3316
276,2020,83,7877169246
296,2020,83,302
276,2020,84,237557186235
296,2020,84,641755
276,2020,85,153164901905
296,2020,85,29179
276,2020,86,4008199461
296,2020,86,1052
276,2020,87,211310364787
296,2020,87,72369
276,2020,88,28725717044
296,2020,88,65261
276,2020,89,6285722603
296,2020,89,10746
276,2020,90,74680651940
296,2020,90,4851
276,2020,91,1683667954
276,2020,92,746257771
296,2020,92,27
276,2020,93,558368304
276,2020,94,16509677223
296,2020,94,236
276,2020,95,5970956251
296,2020,95,10748
276,2020,96,4356452560
296,2020,96,63
276,2020,97,771798859
276,2020,99,30622272777
296,2020,99,23406
300,2020,1,16774786
300,2020,2,97792607
300,2020,3,819858905
300,2020,4,915565017
300,2020,5,12186351
300,2020,6,23785357
300,2020,7,189747545
300,2020,8,1268630295
300,2020,9,29785503
300,2020,10,167510828
300,2020,11,28194844
300,2020,12,128073246
300,2020,13,19743238
300,2020,14,1109529
300,2020,15,659215932
300,2020,16,56641950
300,2020,17,56338914
300,2020,18,50152135
300,2020,19,370505739
300,2020,20,1329139553
300,2020,21,390563322
300,2020,22,287284009
300,2020,23,135467787
300,2020,24,628194607
300,2020,25,494911566
300,2020,26,176076603
300,2020,27,7670149457
300,2020,28,177081222
300,2020,29,43965993
300,2020,30,3279049941
300,2020,31,148498277
300,2020,32,282583477
300,2020,33,324008344
300,2020,34,211396342
300,2020,35,16807383
300,2020,36,6239741
300,2020,37,3530653
300,2020,38,405988736
300,2020,39,1309113824
300,2020,40,55368079
300,2020,41,21281955
300,2020,42,70276055
300,2020,43,72443238
300,2020,44,81911158
300,2020,45,234046
300,2020,46,1127519
300,2020,47,41458987
300,2020,48,281544965
300,2020,49,72112121
300,2020,50,356847
300,2020,51,3083038
300,2020,52,485799669
300,2020,53,2077811
300,2020,54,75557456
300,2020,55,22473821
300,2020,56,179077156
300,2020,57,15369052
300,2020,58,15757582
300,2020,59,13038760
300,2020,60,107574302
300,2020,61,475991902
300,2020,62,246780029
300,2020,63,113051257
300,2020,64,196983834
300,2020,65,13549305
300,2020,66,3400473
300,2020,67,833602
300,2020,68,230380315
300,2020,69,41881068
300,2020,70,38733448
300,2020,71,90735501
300,2020,72,541839112
300,2020,73,692112882
300,2020,74,712914518
300,2020,75,128566
320,2020,1,3481047
320,2020,2,7459895
320,2020,3,75614822
320,2020,4,6096690
320,2020,5,1491435
320,2020,6,91066722
320,2020,7,372226494
320,2020,8,1306020345
320,2020,9,1795698389
320,2020,10,1958620
320,2020,11,19266755
320,2020,12,71646641
320,2020,13,5907895
320,2020,14,1712293
320,2020,15,578617050
320,2020,16,107241064
320,2020,17,712592961
320,2020,18,12092294
320,2020,19,225999231
320,2020,20,139128283
320,2020,21,262320987
320,2020,22,286475133
320,2020,23,102024400
320,2020,24,47830934
320,2020,25,32985651
320,2020,26,57109381
320,2020,27,275238950
320,2020,28,46750356
320,2020,29,50152394
320,2020,30,264699217
320,2020,31,38520771
320,2020,32,64744879
320,2020,33,126810279
320,2020,34,248573233
320,2020,35,9942318
320,2020,36,6795815
320,2020,37,755940
320,2020,38,260582863
320,2020,39,367222842
320,2020,40,174342407
320,2020,41,3044153
320,2020,42,38543461
320,2020,43,1843
320,2020,44,106818604
320,2020,45,201
320,2020,46,427191
320,2020,47,12919873
320,2020,48,335216748
320,2020,49,20497932
320,2020,50,4278
320,2020,51,244387
320,2020,52,34399888
320,2020,53,20227
320,2020,54,36256821
320,2020,55,10496812
320,2020,56,20619191
320,2020,57,1368829
320,2020,58,19015312
320,2020,59,2073161
320,2020,60,169656986
320,2020,61,1062266079
