rtcode,yr,cmdcode,import
60,2020,94,38498710
68,2020,94,68003630
60,2020,95,6865181
68,2020,95,42189729
60,2020,96,4543011
68,2020,96,84889710
60,2020,97,3892347
68,2020,97,41978
60,2020,99,148423095
68,2020,99,3241977
72,2020,1,5344118
72,2020,2,10990191
72,2020,3,3336042
72,2020,4,55066649
72,2020,5,662033
72,2020,6,1657762
72,2020,7,30687601
72,2020,8,32280903
72,2020,9,28173010
72,2020,10,144059235
72,2020,11,10976539
72,2020,12,7693483
72,2020,13,100352
72,2020,14,1424
72,2020,15,43358937
72,2020,16,20093252
72,2020,17,65409327
72,2020,18,8518247
72,2020,19,64209777
72,2020,20,62627884
72,2020,21,66940645
72,2020,22,109812485
72,2020,23,42382661
72,2020,24,18706562
72,2020,25,58893723
72,2020,26,887429
72,2020,27,848581724
70,2020,28,39933955
72,2020,28,14175006
70,2020,29,41600103
72,2020,29,7355173
70,2020,30,388653760
72,2020,30,124472747
70,2020,31,40952146
72,2020,31,24964982
70,2020,32,96047786
72,2020,32,31478914
70,2020,33,124782802
72,2020,33,67866716
70,2020,34,97589037
72,2020,34,75781590
70,2020,35,22817402
72,2020,35,6056318
70,2020,36,14759393
72,2020,36,4943513
70,2020,37,3337178
72,2020,37,1223789
70,2020,38,111066995
72,2020,38,71454227
70,2020,39,587785154
72,2020,39,120168460
70,2020,40,135917410
72,2020,40,56136051
70,2020,41,131009354
72,2020,41,75441
70,2020,42,34341971
72,2020,42,15633275
70,2020,43,1480922
72,2020,43,47133
70,2020,44,166033508
72,2020,44,65210149
70,2020,45,432109
72,2020,45,15163
70,2020,46,601101
72,2020,46,118971
70,2020,47,22319710
72,2020,47,191487
70,2020,48,191332301
72,2020,48,56341983
70,2020,49,26394170
72,2020,49,10170774
70,2020,50,1343488
72,2020,50,124508
70,2020,51,14296718
72,2020,51,423652
70,2020,52,25543245
72,2020,52,9674254
70,2020,53,712838
72,2020,53,255452
70,2020,54,51803758
72,2020,54,1843024
70,2020,55,42634972
72,2020,55,2585357
70,2020,56,43440853
72,2020,56,2171394
70,2020,57,19396302
72,2020,57,2412565
70,2020,58,23830650
72,2020,58,3018857
70,2020,59,62339972
72,2020,59,2984695
70,2020,60,56172312
72,2020,60,513787
70,2020,61,149421628
72,2020,61,25832991
70,2020,62,114777575
72,2020,62,21280426
70,2020,63,52546539
72,2020,63,25282420
70,2020,64,167889629
72,2020,64,32659011
70,2020,65,3557459
72,2020,65,2974892
70,2020,66,2345951
72,2020,66,373935
70,2020,67,2345275
72,2020,67,1243541
70,2020,68,53089877
72,2020,68,48240379
70,2020,69,79808872
72,2020,69,19685152
70,2020,70,74871482
72,2020,70,10580502
70,2020,71,20231917
72,2020,71,2001521703
70,2020,72,324147320
72,2020,72,60050854
70,2020,73,288172731
72,2020,73,118321374
70,2020,74,146761222
72,2020,74,21472031
70,2020,75,500715
72,2020,75,1499526
70,2020,76,217011070
72,2020,76,21165441
70,2020,78,3005483
72,2020,78,5232415
70,2020,79,24189260
72,2020,79,106557
70,2020,80,12533592
72,2020,80,16427
70,2020,81,2485122
72,2020,81,1329593
70,2020,82,48830758
72,2020,82,18239772
70,2020,83,100633880
72,2020,83,15633927
70,2020,84,790090288
72,2020,84,390296359
70,2020,85,684320647
72,2020,85,336432930
70,2020,86,6185418
72,2020,86,2832918
70,2020,87,620200528
72,2020,87,547066704
70,2020,88,8955583
72,2020,88,14635862
70,2020,89,421757
72,2020,89,247752
70,2020,90,177135350
72,2020,90,86280210
70,2020,91,6687507
72,2020,91,1016880
70,2020,92,1330860
72,2020,92,589458
70,2020,93,6444188
72,2020,93,46701570
70,2020,94,145323742
72,2020,94,64654781
70,2020,95,51788433
72,2020,95,7351154
70,2020,96,58231586
72,2020,96,27927517
70,2020,97,247797
72,2020,97,420605
70,2020,99,1003941
72,2020,99,2793392
76,2020,1,10361580
76,2020,2,267930011
76,2020,3,895679760
76,2020,4,585285117
76,2020,5,226878794
76,2020,6,41211586
76,2020,7,576497359
76,2020,8,588164713
76,2020,9,125751199
76,2020,10,2279091694
76,2020,11,741185613
76,2020,12,488309425
76,2020,13,140139132
76,2020,14,2199696
76,2020,15,1285978397
76,2020,16,45326962
76,2020,17,76455463
76,2020,18,319765251
76,2020,19,226015274
76,2020,20,546724050
76,2020,21,388788502
76,2020,22,1116573762
76,2020,23,355240088
76,2020,24,49901975
76,2020,25,716079946
76,2020,26,712479236
76,2020,27,16737613542
76,2020,28,2075008423
76,2020,29,10807503589
76,2020,30,7323151275
76,2020,31,8707552389
76,2020,32,1158429887
76,2020,33,609832051
76,2020,34,511090723
76,2020,35,496704649
76,2020,36,30440709
76,2020,37,79854592
76,2020,38,5699957309
76,2020,39,7016950476
76,2020,40,2759153979
76,2020,41,35303574
76,2020,42,291200869
76,2020,43,2247973
76,2020,44,114609735
76,2020,45,9161272
76,2020,46,6421935
76,2020,47,171977295
76,2020,48,749286101
76,2020,49,125505880
76,2020,50,3755965
76,2020,51,4336638
76,2020,52,101100125
76,2020,53,22926906
76,2020,54,1023092678
76,2020,55,713814068
76,2020,56,276476410
76,2020,57,85189676
76,2020,58,66096537
76,2020,59,227687178
76,2020,60,313264414
76,2020,61,621581651
76,2020,62,538112665
76,2020,63,620303676
76,2020,64,328089855
76,2020,65,59014995
76,2020,66,24727771
76,2020,67,31858184
76,2020,68,524402001
76,2020,69,234109288
76,2020,70,569276827
76,2020,71,733986160
76,2020,72,1851564398
76,2020,73,2582516921
84,2020,1,844184
84,2020,2,1322504
84,2020,3,59148
84,2020,4,21270146
84,2020,5,108053
84,2020,6,278390
84,2020,7,3486199
84,2020,8,626497
84,2020,9,3583419
84,2020,10,6700148
84,2020,11,4771675
84,2020,12,1760560
84,2020,13,56000
84,2020,14,8741
84,2020,15,24743490
84,2020,16,8604080
84,2020,17,658008
84,2020,18,1289597
84,2020,19,15299150
84,2020,20,3578496
84,2020,21,23719705
84,2020,22,21679987
84,2020,23,9894455
84,2020,24,49603534
84,2020,25,12877163
84,2020,26,105
84,2020,27,80544208
84,2020,28,3595346
84,2020,29,1593919
84,2020,30,12460487
84,2020,31,16568752
84,2020,32,7235877
84,2020,33,5657536
84,2020,34,11841274
84,2020,35,877793
84,2020,36,235391
84,2020,37,96602
84,2020,38,26249144
84,2020,39,26699412
84,2020,40,10112173
84,2020,41,2542
84,2020,42,12017325
84,2020,43,527
84,2020,44,8570332
84,2020,45,4314
84,2020,46,13974
84,2020,47,1076580
84,2020,48,16326419
84,2020,49,2516214
84,2020,50,830
84,2020,51,8083
84,2020,52,107639
84,2020,53,550
84,2020,54,247498
84,2020,55,726814
84,2020,56,1220276
84,2020,57,421363
84,2020,58,227479
84,2020,59,248059
84,2020,60,35354
84,2020,61,13973931
84,2020,62,9568711
84,2020,63,8876076
84,2020,64,17886107
84,2020,65,865938
84,2020,66,354912
84,2020,67,249008
84,2020,68,4066077
84,2020,69,3418243
84,2020,70,4892106
84,2020,71,1041700
84,2020,72,17147587
76,2020,74,1557140592
76,2020,75,194398623
76,2020,76,1756950276
76,2020,78,104828165
76,2020,79,115606920
76,2020,80,5439250
76,2020,81,170134420
76,2020,82,573484284
76,2020,83,1290354129
76,2020,84,24414770054
76,2020,85,22532322795
76,2020,86,199877503
76,2020,87,10075815796
76,2020,88,1984041822
76,2020,89,3980979119
76,2020,90,5443332526
76,2020,91,99582347
76,2020,92,59542717
76,2020,93,138123136
76,2020,94,948965803
76,2020,95,472922235
76,2020,96,324799994
76,2020,97,8541270
96,2020,1,15059208
100,2020,1,35405494
96,2020,2,14315918
100,2020,2,455544870
96,2020,3,36060467
100,2020,3,95037483
96,2020,4,44200874
100,2020,4,282507327
96,2020,5,14014
100,2020,5,22244531
96,2020,6,1241304
100,2020,6,30655328
96,2020,7,33894700
100,2020,7,218387799
96,2020,8,49192747
100,2020,8,260369190
96,2020,9,8705718
100,2020,9,153582868
96,2020,10,42696912
100,2020,10,107321080
96,2020,11,13881637
100,2020,11,29574027
96,2020,12,2798475
100,2020,12,596298901
96,2020,13,238981
100,2020,13,23566408
96,2020,14,53366
100,2020,14,955725
96,2020,15,17408296
100,2020,15,200510622
96,2020,16,19520567
100,2020,16,76281412
96,2020,17,10428251
100,2020,17,152488560
96,2020,18,10606502
100,2020,18,300642585
96,2020,19,68164369
100,2020,19,214468402
96,2020,20,18523421
100,2020,20,178954647
96,2020,21,49227255
100,2020,21,252669439
96,2020,22,43782542
100,2020,22,394495977
96,2020,23,78068084
100,2020,23,177414489
96,2020,24,26207
100,2020,24,297457683
96,2020,25,20461315
100,2020,25,114032236
96,2020,26,831068
100,2020,26,2169047080
96,2020,27,1952617695
100,2020,27,2981129253
96,2020,28,15813666
100,2020,28,155938257
96,2020,29,135571899
100,2020,29,299594462
96,2020,30,169956229
100,2020,30,1696800321
96,2020,31,2433294
100,2020,31,230284392
96,2020,32,21389497
100,2020,32,231924730
96,2020,33,31860816
100,2020,33,370747847
96,2020,34,31521861
100,2020,34,203393054
96,2020,35,2693569
100,2020,35,76202198
96,2020,36,712972
100,2020,36,2562191
96,2020,37,304813
100,2020,37,10546066
96,2020,38,61977294
100,2020,38,792531443
96,2020,39,53114402
100,2020,39,1644390129
96,2020,40,37613535
100,2020,40,421052554
96,2020,41,518297
100,2020,41,59200835
96,2020,42,4678244
100,2020,42,71123800
96,2020,43,231149
100,2020,43,1951069
96,2020,44,8794622
100,2020,44,247040124
96,2020,45,17914
100,2020,45,3237747
96,2020,46,88773
96,2020,47,130091
96,2020,48,32566865
96,2020,49,27079896
96,2020,50,366136
96,2020,51,14047
96,2020,52,2425778
96,2020,53,4060
96,2020,54,3178090
96,2020,55,3242136
96,2020,56,5434234
96,2020,57,3235439
96,2020,58,1217154
96,2020,59,1883311
96,2020,60,2037406
96,2020,61,14157978
96,2020,62,17969010
96,2020,63,13346776
96,2020,64,8066146
96,2020,65,1276857
96,2020,66,234700
96,2020,67,585313
96,2020,68,17052256
96,2020,69,12809049
96,2020,70,6590107
96,2020,71,2642939
96,2020,72,26577785
84,2020,73,24616838
96,2020,73,348408804
84,2020,74,438963
96,2020,74,7012873
84,2020,75,24824
96,2020,75,403587
84,2020,76,8150750
96,2020,76,12125093
84,2020,78,22278
96,2020,78,170452
84,2020,79,66640
96,2020,79,439403
84,2020,80,1445
96,2020,80,26800
84,2020,81,356
96,2020,81,78761
84,2020,82,3789840
96,2020,82,21627521
84,2020,83,3936765
96,2020,83,9138793
84,2020,84,90068244
96,2020,84,766026474
84,2020,85,36307490
96,2020,85,265223174
84,2020,86,288387
96,2020,86,2652374
84,2020,87,35021137
96,2020,87,322146888
84,2020,88,4033909
96,2020,88,60886314
84,2020,89,1341710
96,2020,89,2118382
84,2020,90,9358254
96,2020,90,90614178
84,2020,91,731931
96,2020,91,7463112
84,2020,92,185435
96,2020,92,527157
84,2020,93,463047
84,2020,94,12545695
96,2020,94,49702852
84,2020,95,2988630
96,2020,95,14575860
84,2020,96,4904544
96,2020,96,24488894
84,2020,97,22700
96,2020,97,88433
84,2020,99,1082739
96,2020,99,1118288
104,2020,1,12122823
104,2020,2,5215826
104,2020,3,10910304
104,2020,4,70460719
104,2020,5,29176520
104,2020,6,1297287
104,2020,7,1779355
104,2020,8,50950567
104,2020,9,23049025
104,2020,10,170998102
104,2020,11,46508405
104,2020,12,25479318
104,2020,13,3341862
104,2020,14,27738
104,2020,15,707790041
104,2020,16,9116317
104,2020,17,64136864
104,2020,18,7678140
104,2020,19,243109460
104,2020,20,11159919
104,2020,21,381027164
104,2020,22,130767530
104,2020,23,343991883
104,2020,24,54534670
104,2020,25,87113425
104,2020,26,1057170
104,2020,27,2745259321
104,2020,28,86426041
104,2020,29,123312044
104,2020,30,592481639
104,2020,31,391351453
104,2020,32,48389043
104,2020,33,124892912
104,2020,34,99825021
104,2020,35,27480279
104,2020,36,210441
104,2020,37,5946810
104,2020,38,203795434
104,2020,39,771522864
104,2020,40,131972755
104,2020,41,14439097
104,2020,42,30514618
104,2020,43,1215332
104,2020,44,29843750
104,2020,45,315087
100,2020,46,2478363
104,2020,46,170425
100,2020,47,10796072
104,2020,47,6193686
100,2020,48,533836045
104,2020,48,263790961
100,2020,49,53504292
104,2020,49,9064044
100,2020,50,10050837
104,2020,50,2227452
100,2020,51,164829212
104,2020,51,3337940
100,2020,52,140702803
104,2020,52,144852359
100,2020,53,11741502
104,2020,53,882408
100,2020,54,141345858
104,2020,54,237363087
100,2020,55,176463980
104,2020,55,746367496
100,2020,56,72331926
104,2020,56,263825270
100,2020,57,22963670
104,2020,57,3900071
100,2020,58,48088743
104,2020,58,132646937
100,2020,59,56594137
104,2020,59,52557876
100,2020,60,213019871
104,2020,60,128468999
100,2020,61,336321770
104,2020,61,25174158
100,2020,62,266790149
104,2020,62,31081739
100,2020,63,168862845
104,2020,63,52080538
100,2020,64,249765167
104,2020,64,61160658
100,2020,65,11014998
104,2020,65,2991673
100,2020,66,6503426
104,2020,66,3509086
100,2020,67,3853873
104,2020,67,2393597
100,2020,68,117536654
104,2020,68,51350671
100,2020,69,152725976
104,2020,69,92541839
100,2020,70,150761598
104,2020,70,84105124
100,2020,71,94963817
104,2020,71,1522750
100,2020,72,1172974146
104,2020,72,1130523649
100,2020,73,889264163
104,2020,73,647537201
100,2020,74,743756303
104,2020,74,28325257
100,2020,75,10791602
104,2020,75,48669
100,2020,76,483293317
104,2020,76,129242450
100,2020,78,72614032
104,2020,78,1015119
100,2020,79,15392257
104,2020,79,3922041
100,2020,80,4397127
104,2020,80,1201632
100,2020,81,12832944
104,2020,81,51980
100,2020,82,106462552
104,2020,82,22917841
100,2020,83,180104810
104,2020,83,84334304
100,2020,84,3617475797
104,2020,84,1756023749
100,2020,85,3725138039
104,2020,85,1954847832
100,2020,86,160610967
104,2020,86,115330794
100,2020,87,2107295091
104,2020,87,1189495345
100,2020,88,141878021
104,2020,88,73696794
100,2020,89,21028797
104,2020,89,27964384
100,2020,90,634171784
104,2020,90,233780893
100,2020,91,38684022
104,2020,91,3856252
100,2020,92,3061048
104,2020,92,1164344
100,2020,93,176454
100,2020,94,479219472
104,2020,94,95618107
100,2020,95,212004460
104,2020,95,16975448
100,2020,96,126838546
104,2020,96,114610794
100,2020,97,596864
104,2020,97,368715
100,2020,99,509768750
104,2020,99,5789238
108,2020,1,1494847
108,2020,2,927664
108,2020,3,4011072
108,2020,4,670897
108,2020,5,64996
108,2020,6,7984
108,2020,7,2730085
108,2020,8,172283
108,2020,9,600564
108,2020,10,40682696
108,2020,11,12115943
108,2020,12,935243
108,2020,13,817135
108,2020,14,245
108,2020,15,9391638
108,2020,16,5316953
108,2020,17,25147127
108,2020,18,91543
108,2020,19,3663993
108,2020,20,2421282
108,2020,21,10695474
108,2020,22,8656886
108,2020,23,274349
108,2020,24,6671665
108,2020,25,39978197
108,2020,26,2731
108,2020,27,142654307
108,2020,28,5181435
108,2020,29,1979448
108,2020,30,64470359
108,2020,31,34246812
108,2020,32,5914534
108,2020,33,10419606
108,2020,34,3195405
108,2020,35,960559
108,2020,36,756957
108,2020,37,88731
108,2020,38,19853093
108,2020,39,22229752
108,2020,40,10021659
108,2020,41,478
108,2020,42,1189654
108,2020,43,5529
108,2020,44,1635829
108,2020,45,18
108,2020,46,25771
108,2020,47,260
108,2020,48,16559259
108,2020,49,5486765
108,2020,50,3477
108,2020,51,1106
108,2020,52,7362480
108,2020,53,15868
108,2020,54,148240
108,2020,55,1417419
108,2020,56,290789
108,2020,57,289503
108,2020,58,597241
108,2020,59,99162
108,2020,60,89653
108,2020,61,2663788
108,2020,62,2853260
108,2020,63,25907880
108,2020,64,6487711
108,2020,65,156052
108,2020,66,158819
108,2020,67,139266
108,2020,68,949584
108,2020,69,7347635
108,2020,70,5433116
108,2020,71,24658
108,2020,72,63881635
108,2020,73,19838603
108,2020,74,590591
108,2020,75,29299
108,2020,76,4135496
108,2020,78,192
108,2020,79,265
108,2020,80,210
108,2020,81,5196
108,2020,82,2421383
108,2020,83,5205399
108,2020,84,51680561
108,2020,85,60601608
108,2020,86,195670
108,2020,87,86999426
108,2020,88,157
108,2020,89,1037995
108,2020,90,15567740
108,2020,91,66395
108,2020,92,364686
108,2020,93,646
108,2020,94,4753285
112,2020,1,19928100
112,2020,2,124746700
112,2020,3,372261900
112,2020,4,60300700
112,2020,5,8950700
112,2020,6,442707600
112,2020,7,159964200
112,2020,8,531188100
112,2020,9,108717100
112,2020,10,109107200
112,2020,11,34480600
112,2020,12,413483500
112,2020,13,13502400
112,2020,14,564300
112,2020,15,149286000
112,2020,16,68965000
112,2020,17,89990300
112,2020,18,155992200
112,2020,19,204814700
112,2020,20,161180000
112,2020,21,312137100
112,2020,22,288710400
112,2020,23,402358900
112,2020,25,204931400
112,2020,26,18921900
112,2020,27,6684641300
112,2020,28,218924600
112,2020,29,528843600
112,2020,30,1003827700
112,2020,31,73068100
112,2020,32,243411900
112,2020,33,295847500
112,2020,34,261584900
112,2020,35,52844800
112,2020,36,5158400
112,2020,37,13593700
112,2020,38,396685100
112,2020,39,1569118700
112,2020,40,479503700
112,2020,41,29446000
112,2020,42,40348900
112,2020,43,17780000
112,2020,44,178675700
112,2020,45,3551000
112,2020,46,1883300
112,2020,47,18729700
112,2020,48,493893700
112,2020,49,43897600
112,2020,50,1209100
112,2020,51,24458600
112,2020,52,90139800
112,2020,53,11080800
112,2020,54,127905700
112,2020,55,78594100
112,2020,56,92439100
112,2020,57,24312600
112,2020,58,40039500
112,2020,59,67528600
112,2020,60,212648800
112,2020,61,164874700
112,2020,62,157720200
112,2020,63,195058800
112,2020,64,339069900
112,2020,65,12307200
112,2020,66,5754500
112,2020,67,5792700
112,2020,68,125910700
112,2020,69,104383700
112,2020,70,146203600
112,2020,72,1400630500
112,2020,73,921814100
112,2020,74,219240900
112,2020,75,7380700
112,2020,76,333243200
112,2020,78,3509400
112,2020,79,14333900
112,2020,80,2675200
112,2020,81,6461300
112,2020,82,179862400
112,2020,83,220198600
108,2020,95,840256
108,2020,96,3796127
108,2020,97,36410
116,2020,1,50645834
124,2020,1,422822531
116,2020,2,17192045
124,2020,2,2161410010
116,2020,3,6285225
124,2020,3,2014016472
116,2020,4,52219161
124,2020,4,674315144
116,2020,5,1433734
124,2020,5,179148510
116,2020,6,2981537
124,2020,6,408661703
116,2020,7,4057455
124,2020,7,3367720627
116,2020,8,10450666
124,2020,8,4963332559
116,2020,9,6017504
124,2020,9,1575474751
116,2020,10,76513753
124,2020,10,999784516
116,2020,11,81219780
124,2020,11,327266800
116,2020,12,4433720
124,2020,12,959489776
116,2020,13,1683548
124,2020,13,179471630
116,2020,14,106892
124,2020,14,15601510
116,2020,15,19019386
124,2020,15,1060573501
116,2020,16,16117267
124,2020,16,1436139916
116,2020,17,51037664
124,2020,17,1079379755
116,2020,18,4666606
124,2020,18,1620956953
116,2020,19,160029484
124,2020,19,3325579234
116,2020,20,11215144
124,2020,20,2338868204
116,2020,21,110894722
124,2020,21,3116922107
116,2020,22,328170603
124,2020,22,5046654017
116,2020,23,249467417
124,2020,23,1970521100
116,2020,24,327135292
124,2020,24,199695967
